date,score,pillars_used,real_rates,entry_price,structural_demand,dollar,positioning,volatility,fwd_1y_nominal,fwd_1y_real,fwd_3y_nominal,fwd_3y_real,fwd_5y_nominal,fwd_5y_real,fwd_10y_nominal,fwd_10y_real,maxdd_1y,maxdd_3y,maxdd_5y,maxdd_10y,dca_vs_lump_5y_diff_pct
1971-01-31,77,2,96.759259,53.238636,,,,,0.210526,0.17233,2.394737,1.894231,2.447368,1.465054,13.657895,5.706995,0.0,0.0,0.0,0.0,-6.9468
1971-02-28,77,2,96.759259,51.738981,,,,,0.230769,0.186176,2.846154,2.24443,2.358974,1.397551,11.820513,4.812937,0.0,0.0,0.0,0.0,-5.9855
1971-03-31,65,2,79.545455,47.560864,,,,,0.230769,0.189149,3.307692,2.604763,2.410256,1.435897,11.794872,4.776466,0.0,0.0,0.0,0.0,-7.548
1971-04-30,69,2,85.135135,48.69467,,,,,0.25641,0.214025,3.410256,2.676742,2.282051,1.345994,11.717949,4.723791,0.0,0.0,0.0,0.0,-9.1105
1971-05-31,61,2,70.089286,50.515892,,,,,0.341463,0.299543,2.97561,2.296648,2.097561,1.213328,10.707317,4.259809,-0.02439,-0.02439,-0.02439,-0.02439,-6.2374
1971-06-30,52,2,57.079646,45.448175,,,,,0.55,0.505396,2.85,2.182143,2.15,1.25,10.525,4.157597,0.0,0.0,0.0,0.0,-10.5937
1971-07-31,50,2,53.070175,46.86853,,,,,0.609756,0.563543,2.487805,1.87231,1.878049,1.049979,8.97561,3.426336,0.0,0.0,0.0,0.0,-11.3895
1971-08-31,47,2,48.26087,44.461989,,,,,0.55814,0.513515,2.604651,1.940066,1.55814,0.817038,8.534884,3.209,-0.023256,-0.023256,-0.023256,-0.023256,-10.3776
1971-09-30,47,2,52.155172,39.69308,,,,,0.547619,0.49983,2.619048,1.918125,1.714286,0.922619,9.571429,3.632807,0.0,0.0,0.0,0.0,-15.3775
1971-10-31,51,2,55.128205,45.025153,,,,,0.511628,0.465061,2.697674,1.96539,1.697674,0.905611,9.186047,3.460485,0.0,0.0,0.0,0.0,-16.3816
1971-11-30,49,2,53.813559,43.362676,,,,,0.465116,0.41674,3.232558,2.369609,2.023256,1.133451,8.604651,3.198195,0.0,0.0,0.0,0.0,-19.2021
1971-12-31,46,2,48.739496,43.565499,,,,,0.488372,0.439343,3.27907,2.388628,2.116279,1.193135,8.534884,3.164545,0.0,0.0,0.0,0.0,-21.8476
1972-01-31,36,2,28.75,45.754419,,,,,0.413043,0.363405,2.826087,2.014049,1.869565,1.014073,7.347826,2.643331,0.0,0.0,0.0,0.0,-19.3202
1972-02-29,34,2,28.75,41.203269,,,,,0.541667,0.484302,2.75,1.951521,1.833333,0.978078,6.791667,2.406283,0.0,0.0,0.0,0.0,-18.3542
1972-03-31,32,2,47.95082,12.001636,,,,,0.75,0.669355,2.708333,1.90767,2.083333,1.141779,5.875,2.005544,0.0,0.0,0.0,0.0,-21.2822
1972-04-30,26,2,36.178862,12.738095,,,,,0.857143,0.763648,2.469388,1.716596,2.040816,1.103231,6.142857,2.120301,0.0,0.0,0.0,0.0,-23.288
1972-05-31,15,2,22.177419,5.787957,,,,,0.854545,0.757382,2.036364,1.378771,1.672727,0.846934,5.072727,1.634259,0.0,0.0,0.0,0.0,-18.2118
1972-06-30,7,2,11.6,0.350267,,,,,0.935484,0.826011,1.645161,1.061743,1.274194,0.567502,4.080645,1.184154,0.0,0.0,0.0,0.0,-12.131
1972-07-31,1,2,1.984127,0.347826,,,,,0.818182,0.719457,1.5,0.935185,1.166667,0.489583,4.136364,1.202051,-0.045455,-0.045455,-0.045455,-0.045455,-10.7497
1972-08-31,1,2,1.968504,0.345419,,,,,0.597015,0.486998,1.432836,0.880735,1.164179,0.48411,4.432836,1.329947,-0.059701,-0.059701,-0.059701,-0.059701,-13.2042
1972-09-30,1,2,1.171875,0.878759,,,,,0.584615,0.475936,1.215385,0.708199,1.307692,0.584891,5.723077,1.897047,-0.030769,-0.030769,-0.030769,-0.030769,-18.8174
1972-10-31,2,2,1.162791,2.058128,,,,,0.538462,0.423752,1.2,0.691075,1.446154,0.675774,5.492308,1.792817,-0.030769,-0.030769,-0.030769,-0.030769,-21.8919
1972-11-30,2,2,1.923077,2.896927,,,,,0.507937,0.392952,1.253968,0.728178,1.571429,0.758525,5.587302,1.850016,0.0,0.0,0.0,0.0,-27.1221
1972-12-31,11,2,17.175573,4.221746,,,,,0.671875,0.534658,1.171875,0.660156,1.5,0.705457,5.953125,2.024645,0.0,0.0,0.0,0.0,-28.8169
1973-01-31,10,2,14.772727,4.393697,,,,,0.984615,0.81075,1.015385,0.542239,1.661538,0.812563,6.4,2.227579,0.0,0.0,0.0,0.0,-31.1059
1973-02-28,11,2,14.772727,5.407825,,,,,1.027027,0.842752,0.77027,0.361746,1.405405,0.641785,5.635135,1.911335,0.0,0.0,0.0,0.0,-26.2735
1973-03-31,14,2,24.253731,1.870557,,,,,1.0,0.8159,0.583333,0.227083,1.190476,0.499474,4.0,1.212029,0.0,0.0,0.0,0.0,-21.1033
1973-04-30,37,2,66.296296,0.837505,,,,,0.89011,0.71721,0.406593,0.095689,0.923077,0.315156,3.758242,1.104607,0.0,0.0,0.0,0.0,-19.0424
1973-05-31,47,2,83.455882,0.494088,,,,,0.598039,0.443496,0.245098,-0.030855,0.72549,0.174403,3.294118,0.90032,-0.068627,-0.068627,-0.068627,-0.068627,-13.6552
1973-06-30,48,2,85.766423,0.49085,,,,,0.283333,0.157619,0.05,-0.181481,0.533333,0.042667,2.441667,0.530399,-0.208333,-0.208333,-0.208333,-0.208333,-2.0868
1973-07-31,53,2,96.014493,0.320988,,,,,0.191667,0.068391,-0.016667,-0.237485,0.575,0.062824,2.358333,0.487358,-0.208333,-0.208333,-0.208333,-0.208333,-3.9266
1973-08-31,45,2,80.215827,1.134563,,,,,0.448598,0.306351,0.028037,-0.192641,0.925234,0.314651,2.88785,0.747785,-0.11215,-0.11215,-0.11215,-0.11215,-15.5297
1973-09-30,57,2,99.642857,3.2293,,,,,0.475728,0.318239,0.106796,-0.131472,1.058252,0.398993,3.0,0.800797,-0.07767,-0.07767,-0.07767,-0.07767,-21.1716
1973-10-31,57,2,99.64539,4.795009,,,,,0.59,0.421647,0.16,-0.086425,1.27,0.542653,2.94,0.782381,-0.05,-0.05,-0.05,-0.05,-26.0758
1973-11-30,58,2,99.647887,7.013769,,,,,0.915789,0.707471,0.368421,0.081076,1.168421,0.474526,3.021053,0.825582,0.0,0.0,0.0,0.0,-32.7096
1973-12-31,61,2,99.65035,12.56809,,,,,0.719626,0.534079,0.252336,-0.007137,0.943925,0.325534,2.626168,0.655736,0.0,0.0,0.0,0.0,-28.6965
1974-01-31,58,2,99.652778,5.025183,,,,,0.364341,0.220864,0.023256,-0.184184,0.75969,0.202241,1.875969,0.31827,0.0,-0.147287,-0.147287,-0.147287,-18.2403
1974-02-28,57,2,99.652778,2.772407,,,,,0.2,0.079087,-0.093333,-0.276807,0.64,0.120983,1.573333,0.186342,-0.046667,-0.266667,-0.266667,-0.266667,-7.5182
1974-03-31,56,2,99.657534,0.77997,,,,,0.059524,-0.04081,-0.119048,-0.293464,0.440476,-0.014953,1.345238,0.08943,-0.14881,-0.345238,-0.345238,-0.345238,2.0241
1974-04-30,55,2,98.979592,0.77513,,,,,-0.011628,-0.103006,-0.133721,-0.305533,0.389535,-0.053306,1.215116,0.031434,-0.168605,-0.360465,-0.360465,-0.360465,3.9739
1974-05-31,55,2,97.635135,1.551599,,,,,0.02454,-0.062286,-0.09816,-0.271936,0.582822,0.077383,1.312883,0.08605,-0.122699,-0.325153,-0.325153,-0.325153,-1.3737
1974-06-30,57,2,99.66443,4.293972,,,,,0.064935,-0.024639,-0.084416,-0.258452,0.811688,0.229539,1.454545,0.159814,-0.071429,-0.285714,-0.285714,-0.285714,-7.0079
1974-07-31,59,2,99.666667,8.237548,,,,,0.153846,0.053419,0.0,-0.189145,1.062937,0.393189,1.433566,0.152496,0.0,-0.230769,-0.230769,-0.230769,-14.122
1974-08-31,61,2,99.668874,11.694128,,,,,0.051613,-0.031818,-0.064516,-0.235996,0.941935,0.314825,1.245161,0.073118,-0.019355,-0.290323,-0.290323,-0.290323,-8.1198
1974-09-30,57,2,96.381579,8.269817,,,,,-0.052632,-0.122036,-0.013158,-0.185413,1.335526,0.588409,1.236842,0.081034,-0.052632,-0.276316,-0.276316,-0.276316,-10.2992
1974-10-31,60,2,99.673203,10.321007,,,,,-0.100629,-0.164519,0.0,-0.172078,1.465409,0.672019,1.144654,0.040698,-0.100629,-0.308176,-0.308176,-0.308176,-5.684
1974-11-30,59,2,99.675325,8.17145,,,,,-0.21978,-0.273394,-0.10989,-0.260635,1.153846,0.459514,0.879121,-0.080962,-0.21978,-0.395604,-0.395604,-0.395604,9.0265
1974-12-31,57,2,99.677419,3.562707,,,,,-0.244565,-0.294837,-0.130435,-0.275595,1.472826,0.668916,0.73913,-0.144447,-0.244565,-0.402174,-0.402174,-0.402174,12.5978
1975-01-31,58,2,99.679487,5.178571,,,,,-0.255682,-0.302368,-0.017045,-0.180087,2.835227,1.571569,0.721591,-0.148163,-0.255682,-0.375,-0.375,-0.375,10.2828
1975-02-28,60,2,99.679487,10.475838,,,,,-0.272222,-0.315186,-0.011111,-0.174356,2.694444,1.459845,0.661111,-0.178039,-0.272222,-0.388889,-0.388889,-0.388889,15.7169
1975-03-31,59,2,96.518987,12.559793,,,,,-0.252809,-0.295506,0.033708,-0.13912,2.11236,1.051593,0.764045,-0.127888,-0.264045,-0.382022,-0.382022,-0.382022,17.5135
1975-04-30,59,2,92.138365,18.315598,,,,,-0.247059,-0.288665,0.029412,-0.146184,2.041176,0.992365,0.923529,-0.047224,-0.247059,-0.352941,-0.352941,-0.352941,14.9249
1975-05-31,66,2,89.6875,36.030713,,,,,-0.239521,-0.284017,0.053892,-0.132377,2.077844,1.00041,0.892216,-0.062718,-0.239521,-0.341317,-0.341317,-0.341317,15.5829
1975-06-30,60,2,87.888199,24.080612,,,,,-0.231707,-0.275068,0.121951,-0.076548,2.664634,1.37646,0.932927,-0.038032,-0.231707,-0.329268,-0.329268,-0.329268,16.0841
1975-07-31,65,2,88.580247,36.512792,,,,,-0.284848,-0.322488,0.145455,-0.055656,2.89697,1.547656,0.921212,-0.036718,-0.284848,-0.333333,-0.333333,-0.333333,19.3205
1975-08-31,65,2,88.650307,34.430099,,,,,-0.325153,-0.361663,0.263804,0.039426,2.846626,1.505855,1.02454,0.016961,-0.325153,-0.325153,-0.325153,-0.325153,21.1531
1975-09-30,64,2,85.670732,37.626934,,,,,-0.208333,-0.249566,0.472222,0.208772,3.680556,2.045987,1.243056,0.13294,-0.236111,-0.236111,-0.236111,-0.236111,10.5781
1975-10-31,71,2,84.545455,54.116223,,,,,-0.188811,-0.230842,0.587413,0.298792,3.622378,1.996087,1.27972,0.153517,-0.230769,-0.230769,-0.230769,-0.230769,11.988
1975-11-30,71,2,84.638554,54.639267,,,,,-0.084507,-0.128627,0.450704,0.188503,3.401408,1.843433,1.267606,0.150446,-0.225352,-0.225352,-0.225352,-0.225352,13.1309
1975-12-31,71,2,82.934132,55.994618,,,,,-0.035971,-0.082192,0.496403,0.225331,2.870504,1.490741,1.316547,0.176256,-0.208633,-0.208633,-0.208633,-0.208633,11.4938
1976-01-31,70,2,80.059524,56.501736,,,,,0.007634,-0.042147,0.732824,0.411556,3.251908,1.720831,1.648855,0.344915,-0.160305,-0.160305,-0.160305,-0.160305,5.37
1976-02-29,70,2,80.059524,56.502503,,,,,0.038168,-0.021356,0.877863,0.516944,2.816794,1.424532,1.587786,0.318662,-0.160305,-0.160305,-0.160305,-0.160305,5.3068
1976-03-31,60,2,62.647059,57.070636,,,,,0.112782,0.045567,0.819549,0.457722,2.75188,1.371391,1.601504,0.335327,-0.172932,-0.172932,-0.172932,-0.172932,6.6035
1976-04-30,58,2,59.94152,55.411938,,,,,0.164062,0.088398,0.867188,0.4837,2.875,1.439815,1.65625,0.370889,-0.140625,-0.140625,-0.140625,-0.140625,1.783
1976-05-31,57,2,57.848837,56.660382,,,,,0.15748,0.084417,1.031496,0.604711,2.779528,1.376425,1.692913,0.393397,-0.133858,-0.133858,-0.133858,-0.133858,-0.1775
1976-06-30,58,2,59.248555,56.459048,,,,,0.119048,0.04876,1.214286,0.73892,2.65873,1.292265,1.722222,0.410878,-0.126984,-0.126984,-0.126984,-0.126984,-2.0883
1976-07-31,54,2,51.436782,56.276474,,,,,0.211864,0.136123,1.5,0.952055,2.466102,1.159211,1.949153,0.535175,-0.067797,-0.067797,-0.067797,-0.067797,-9.1352
1976-08-31,49,2,41.428571,58.737538,,,,,0.318182,0.2362,1.736364,1.127458,2.727273,1.316407,2.427273,0.791813,0.0,0.0,0.0,0.0,-16.6536
1976-09-30,53,2,48.011364,60.242021,,,,,0.315789,0.23637,2.114035,1.410866,2.894737,1.409633,2.666667,0.92,0.0,0.0,0.0,0.0,-15.7075
1976-10-31,51,2,46.045198,56.900024,,,,,0.37069,0.288359,2.37931,1.601889,2.775862,1.340711,2.655172,0.920458,0.0,0.0,0.0,0.0,-16.2638
1976-11-30,53,2,50.280899,56.077384,,,,,0.246154,0.167767,2.015385,1.305182,2.176923,0.967796,2.061538,0.61119,0.0,0.0,0.0,0.0,-8.6833
1976-12-31,42,2,43.296089,39.764785,,,,,0.19403,0.119283,2.395522,1.578654,2.059701,0.898901,1.91791,0.53796,-0.014925,-0.014925,-0.014925,-0.014925,-7.5703
1977-01-31,47,2,54.722222,36.351103,,,,,0.310606,0.226995,4.113636,2.848339,1.909091,0.808937,2.090909,0.628693,0.0,0.0,0.0,0.0,-10.2838
1977-02-28,42,2,54.722222,26.100401,,,,,0.308824,0.231956,3.889706,2.670374,1.75,0.722017,1.948529,0.563934,0.0,0.0,0.0,0.0,-9.6
1977-03-31,50,2,72.252747,22.950656,,,,,0.243243,0.168727,2.743243,1.785235,1.22973,0.403293,1.763514,0.467963,-0.047297,-0.047297,-0.047297,-0.047297,-3.7633
1977-04-30,51,2,77.868852,17.170197,,,,,0.174497,0.102814,2.469799,1.573398,1.348993,0.483575,1.939597,0.565003,-0.053691,-0.053691,-0.053691,-0.053691,-4.7545
1977-05-31,55,2,86.141304,15.298764,,,,,0.197279,0.11746,2.496599,1.576441,1.272109,0.426287,2.129252,0.667088,-0.040816,-0.040816,-0.040816,-0.040816,-7.2544
1977-06-30,54,2,83.513514,16.843563,,,,,0.304965,0.214621,3.262411,2.125768,1.234043,0.393398,2.191489,0.70119,0.0,0.0,0.0,0.0,-12.357
1977-07-31,57,2,84.677419,21.360029,,,,,0.321678,0.22684,3.496503,2.309775,1.370629,0.4783,2.153846,0.685007,0.0,0.0,0.0,0.0,-13.0889
1977-08-31,54,2,83.68984,17.765963,,,,,0.42069,0.31721,3.324138,2.175539,1.510345,0.569929,2.17931,0.699526,0.0,0.0,0.0,0.0,-13.93
1977-09-30,53,2,82.180851,17.429245,,,,,0.413333,0.302817,3.493333,2.282972,1.913333,0.827915,2.066667,0.638942,0.0,0.0,0.0,0.0,-13.5148
1977-10-31,51,2,78.571429,16.142877,,,,,0.427673,0.310651,3.157233,2.023442,1.654088,0.666583,1.924528,0.56653,0.0,0.0,0.0,0.0,-10.909
1977-11-30,47,2,73.421053,13.026279,,,,,0.271605,0.167993,2.858025,1.794364,1.561728,0.620685,1.888889,0.552089,-0.012346,-0.012346,-0.012346,-0.012346,-11.7715
1977-12-31,51,2,79.842932,14.332111,,,,,0.3,0.192784,2.3625,1.42458,1.78125,0.773509,2.0375,0.636992,0.0,0.0,0.0,0.0,-14.6187
1978-01-31,49,2,75.260417,17.28622,,,,,0.312139,0.201038,2.219653,1.315049,1.780347,0.780672,1.757225,0.490328,0.0,0.0,0.0,0.0,-9.7608
1978-02-28,48,2,75.260417,13.329381,,,,,0.382022,0.2582,1.808989,1.010981,1.758427,0.773274,1.483146,0.346284,-0.016854,-0.016854,-0.016854,-0.016854,-9.1924
1978-03-31,35,2,52.835052,11.632671,,,,,0.315217,0.192915,1.711957,0.94061,1.282609,0.475203,1.413043,0.313193,-0.048913,-0.048913,-0.048913,-0.048913,-8.5126
1978-04-30,38,2,58.717949,11.711667,,,,,0.365714,0.236107,1.834286,1.03267,1.474286,0.600272,1.582857,0.40823,0.0,0.0,0.0,0.0,-14.8871
1978-05-31,40,2,58.928571,16.759178,,,,,0.465909,0.324246,1.727273,0.961082,1.488636,0.618115,1.5625,0.406649,0.0,0.0,0.0,0.0,-16.645
1978-06-30,48,2,72.335025,17.02624,,,,,0.516304,0.365094,1.505435,0.799484,1.244565,0.467774,1.451087,0.350175,0.0,0.0,0.0,0.0,-15.6251
1978-07-31,48,2,75.505051,13.307593,,,,,0.560847,0.400486,1.164021,0.549108,1.132275,0.399439,1.31746,0.280959,0.0,0.0,0.0,0.0,-16.2469
1978-08-31,50,2,79.145729,12.534801,,,,,0.461165,0.306523,0.990291,0.422562,1.019417,0.329467,1.092233,0.15864,0.0,0.0,0.0,0.0,-11.9773
1978-09-30,51,2,85.75,8.450556,,,,,0.674528,0.496722,1.09434,0.495957,0.943396,0.28721,0.948113,0.084096,-0.028302,-0.028302,-0.028302,-0.028302,-12.1202
1978-10-31,52,2,87.810945,7.979656,,,,,0.726872,0.540866,0.929515,0.386194,0.735683,0.1554,0.792952,0.003395,-0.092511,-0.092511,-0.092511,-0.092511,-9.4966
1978-11-30,52,2,88.861386,6.357001,,,,,0.902913,0.690087,1.004854,0.442726,0.854369,0.23808,1.038835,0.143985,0.0,0.0,0.0,0.0,-21.0523
1978-12-31,55,2,86.945813,15.225387,,,,,1.1875,0.931486,0.971154,0.422331,0.865385,0.249109,1.014423,0.133217,0.0,0.0,0.0,0.0,-24.2783
1979-01-31,55,2,86.029412,15.631092,,,,,1.973568,1.611403,0.69163,0.227507,0.634361,0.096511,0.779736,0.005874,0.0,0.0,0.0,0.0,-22.2985
1979-02-28,53,2,86.029412,11.891119,,,,,1.703252,1.367912,0.520325,0.110945,0.569106,0.058305,0.577236,-0.102428,-0.028455,-0.028455,-0.028455,-0.028455,-21.7886
1979-03-31,52,2,89.07767,6.174711,,,,,1.289256,0.99774,0.363636,0.006528,0.628099,0.105968,0.61157,-0.078161,-0.012397,-0.012397,-0.012397,-0.012397,-28.2256
1979-04-30,53,2,89.130435,8.838878,,,,,1.16318,0.887769,0.464435,0.088307,0.594142,0.089511,0.606695,-0.078533,0.0,0.0,0.0,0.0,-33.7503
1979-05-31,54,2,90.144231,9.798197,,,,,0.992248,0.741083,0.294574,-0.036157,0.46124,0.008044,0.437984,-0.169991,0.0,0.0,0.0,0.0,-33.3208
1979-06-30,53,2,90.669856,5.876527,,,,,1.154122,0.885183,0.129032,-0.159628,0.354839,-0.056708,0.318996,-0.232623,0.0,0.0,0.0,0.0,-32.3817
1979-07-31,53,2,92.142857,4.386117,,,,,1.179661,0.926335,0.149153,-0.139609,0.179661,-0.172764,0.271186,-0.254646,0.0,0.0,0.0,0.0,-33.2248
1979-08-31,53,2,92.654028,3.693827,,,,,1.083056,0.845207,0.209302,-0.087763,0.156146,-0.183832,0.212625,-0.282165,0.0,0.0,0.0,-0.006645,-36.4685
1979-09-30,55,2,94.103774,5.351468,,,,,0.898592,0.683614,0.230986,-0.062586,-0.042254,-0.319424,0.019718,-0.392091,0.0,-0.112676,-0.112676,-0.157746,-30.181
1979-10-31,52,2,92.253521,2.105485,,,,,0.686224,0.497097,0.076531,-0.17477,-0.130102,-0.37758,-0.063776,-0.438564,0.0,-0.196429,-0.196429,-0.237245,-27.2592
1979-11-30,51,2,89.953271,1.653715,,,,,0.594388,0.415578,0.058673,-0.178988,-0.127551,-0.370312,0.005102,-0.393266,0.0,-0.196429,-0.196429,-0.237245,-30.6506
1979-12-31,51,2,90.0,1.855658,,,,,0.182418,0.052406,-0.021978,-0.230196,-0.296703,-0.48736,-0.101099,-0.452688,0.0,-0.307692,-0.307692,-0.342857,-23.1111
1980-01-31,53,2,94.675926,0.323465,,,,,-0.174815,-0.261876,-0.287407,-0.432255,-0.551111,-0.668748,-0.392593,-0.62841,-0.238519,-0.533333,-0.551111,-0.557037,12.1587
1980-02-29,53,2,94.675926,0.213337,,,,,-0.24812,-0.325017,-0.261654,-0.404803,-0.550376,-0.665849,-0.372932,-0.612982,-0.24812,-0.526316,-0.550376,-0.550376,12.2364
1980-03-31,49,2,88.302752,0.636004,,,,,-0.099278,-0.18569,-0.241877,-0.380982,-0.433213,-0.57491,-0.290614,-0.558151,-0.099278,-0.431408,-0.460289,-0.460289,-4.2068
1980-04-30,50,2,88.812785,1.813105,,,,,-0.040619,-0.128912,-0.162476,-0.314214,-0.367505,-0.521786,-0.276596,-0.545978,-0.040619,-0.390716,-0.421663,-0.421663,-9.7474
1980-05-31,55,2,95.681818,3.626696,,,,,-0.066148,-0.149435,-0.14786,-0.298187,-0.385214,-0.531455,-0.282101,-0.545683,-0.066148,-0.38716,-0.418288,-0.418288,-9.9203
1980-06-30,57,2,98.41629,5.85399,,,,,-0.232945,-0.300751,-0.312812,-0.429648,-0.472546,-0.59521,-0.414309,-0.628026,-0.232945,-0.475874,-0.502496,-0.502496,6.0168
1980-07-31,56,2,98.873874,3.072233,,,,,-0.363919,-0.425789,-0.37325,-0.481267,-0.506998,-0.621895,-0.435459,-0.642674,-0.363919,-0.510109,-0.534992,-0.534992,16.1332
1980-08-31,53,2,93.049327,2.952881,,,,,-0.346093,-0.409923,-0.336523,-0.448539,-0.473684,-0.594166,-0.370016,-0.601712,-0.347687,-0.497608,-0.523126,-0.523126,17.8925
1980-09-30,50,2,86.830357,4.942933,,,,,-0.341246,-0.406343,-0.388724,-0.489183,-0.520772,-0.628055,-0.422849,-0.634543,-0.393175,-0.532641,-0.55638,-0.55638,31.4709
1980-10-31,48,2,82.888889,5.143358,,,,,-0.337368,-0.39909,-0.403933,-0.499139,-0.506808,-0.614992,-0.423601,-0.634025,-0.381241,-0.523449,-0.547655,-0.547655,33.1687
1980-11-30,49,2,81.637168,7.947899,,,,,-0.3392,-0.396967,-0.3888,-0.482505,-0.4848,-0.595403,-0.3888,-0.608686,-0.3456,-0.496,-0.5216,-0.5216,29.9276
1980-12-31,49,2,77.312775,14.370135,,,,,-0.237918,-0.300278,-0.27881,-0.385495,-0.401487,-0.527749,-0.299257,-0.548851,-0.239777,-0.414498,-0.444238,-0.444238,15.5239
1981-01-31,58,2,76.535088,33.740079,,,,,-0.310592,-0.363174,-0.333932,-0.431135,-0.37702,-0.505697,-0.310592,-0.553702,-0.310592,-0.43447,-0.463196,-0.463196,22.2972
1981-02-28,64,2,76.535088,48.651041,,,,,-0.252,-0.304921,-0.228,-0.337856,-0.322,-0.456117,-0.272,-0.524748,-0.252,-0.37,-0.402,-0.402,13.1522
1981-03-31,48,2,44.130435,51.924579,,,,,-0.338677,-0.381276,-0.210421,-0.320149,-0.306613,-0.436901,-0.272545,-0.521866,-0.338677,-0.368737,-0.400802,-0.400802,15.7278
1981-04-30,37,2,26.623377,49.335512,,,,,-0.294355,-0.338179,-0.231855,-0.337447,-0.314516,-0.438118,-0.278226,-0.523982,-0.334677,-0.364919,-0.397177,-0.397177,19.2741
1981-05-31,22,2,0.215517,48.816919,,,,,-0.304167,-0.349153,-0.214583,-0.319306,-0.2875,-0.413658,-0.25625,-0.508006,-0.3125,-0.34375,-0.377083,-0.377083,18.7906
1981-06-30,22,2,0.214592,50.241404,,,,,-0.316703,-0.362491,-0.180043,-0.284416,-0.255965,-0.384505,-0.203905,-0.470245,-0.316703,-0.316703,-0.35141,-0.35141,17.587
1981-07-31,24,2,0.641026,52.956608,,,,,-0.171149,-0.222155,-0.149144,-0.25213,-0.149144,-0.289011,-0.100244,-0.395539,-0.229829,-0.229829,-0.268949,-0.268949,7.7501
1981-08-31,25,2,1.489362,54.242415,,,,,-0.112195,-0.162174,-0.15122,-0.250407,-0.080488,-0.226469,-0.131707,-0.413934,-0.231707,-0.231707,-0.270732,-0.270732,9.7385
1981-09-30,24,2,0.635593,54.216811,,,,,-0.015766,-0.062106,-0.234234,-0.319076,-0.058559,-0.203198,-0.213964,-0.46584,-0.290541,-0.290541,-0.326577,-0.326577,19.9792
1981-10-31,24,2,0.21097,53.105526,,,,,-0.03653,-0.08269,-0.221461,-0.30813,-0.031963,-0.179541,-0.180365,-0.442027,-0.280822,-0.280822,-0.317352,-0.317352,18.4896
1981-11-30,23,2,0.210084,52.184733,,,,,0.004843,-0.038222,-0.171913,-0.26235,-0.03632,-0.181221,-0.128329,-0.406657,-0.237288,-0.237288,-0.276029,-0.276029,12.0244
1981-12-31,25,2,1.882845,53.344796,,,,,0.085366,0.045373,-0.219512,-0.303849,-0.046341,-0.190079,-0.117073,-0.398818,-0.231707,-0.231707,-0.270732,-0.270732,11.1708
1982-01-31,23,2,0.625,51.240079,,,,,0.252604,0.207823,-0.210938,-0.295293,0.0625,-0.099641,-0.078125,-0.370752,-0.179688,-0.210938,-0.221354,-0.221354,3.5071
1982-02-28,24,2,0.625,53.824934,,,,,0.312834,0.268627,-0.200535,-0.287776,0.072193,-0.091801,-0.053476,-0.353277,-0.157754,-0.200535,-0.200535,-0.200535,-0.8252
1982-03-31,24,2,0.206612,53.854123,,,,,0.272727,0.228616,-0.048485,-0.156288,0.239394,0.046084,0.042424,-0.290312,-0.045455,-0.093939,-0.093939,-0.093939,-14.2449
1982-04-30,25,2,0.205761,56.710729,,,,,0.237143,0.18956,-0.065714,-0.170494,0.251429,0.054887,-0.031429,-0.339926,-0.1,-0.145714,-0.145714,-0.145714,-10.9416
1982-05-31,24,2,0.204918,54.6875,,,,,0.311377,0.267753,-0.053892,-0.153622,0.377246,0.16883,0.008982,-0.307363,-0.056886,-0.10479,-0.10479,-0.10479,-16.5372
1982-06-30,26,2,1.428571,56.254611,,,,,0.311111,0.279455,0.006349,-0.091945,0.428571,0.220894,0.08254,-0.25049,0.0,-0.050794,-0.050794,-0.050794,-23.1512
1982-07-31,26,2,0.609756,58.28596,,,,,0.188791,0.161394,-0.064897,-0.153458,0.330383,0.139828,0.041298,-0.277391,0.0,-0.117994,-0.117994,-0.117994,-19.4241
1982-08-31,23,2,0.202429,51.856772,,,,,0.142857,0.115456,-0.093407,-0.179109,0.266484,0.08255,-0.057692,-0.34614,0.0,-0.178571,-0.178571,-0.178571,-14.903
1982-09-30,22,2,1.41129,48.177319,,,,,-0.057208,-0.082562,-0.26087,-0.331979,0.052632,-0.103382,-0.210526,-0.453355,-0.077803,-0.315789,-0.315789,-0.315789,0.9126
1982-10-31,13,2,0.200803,29.870321,,,,,-0.066351,-0.091359,-0.227488,-0.301535,0.101896,-0.060035,-0.184834,-0.435654,-0.066351,-0.291469,-0.291469,-0.291469,-2.0629
1982-11-30,17,2,3.8,32.482448,,,,,-0.079518,-0.107743,-0.224096,-0.302399,0.127711,-0.042325,-0.192771,-0.44329,-0.079518,-0.279518,-0.279518,-0.279518,-3.1051
1982-12-31,13,2,3.784861,24.461804,,,,,-0.12809,-0.159905,-0.276404,-0.354381,0.092135,-0.076976,-0.247191,-0.483138,-0.141573,-0.32809,-0.32809,-0.32809,4.6713
1983-01-31,10,2,2.97619,18.927042,,,,,-0.22869,-0.260419,-0.278586,-0.357358,-0.008316,-0.163053,-0.316008,-0.531073,-0.22869,-0.378378,-0.378378,-0.378378,14.4624
1983-02-28,8,2,2.97619,13.211991,,,,,-0.213849,-0.249096,-0.309572,-0.38321,-0.099796,-0.240792,-0.329939,-0.541118,-0.244399,-0.391039,-0.391039,-0.391039,19.3642
1983-03-31,6,2,1.377953,11.949613,,,,,-0.061905,-0.105664,-0.17619,-0.259251,0.057143,-0.109822,-0.214286,-0.462117,-0.116667,-0.288095,-0.288095,-0.288095,4.0429
